time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2023-09-23T00:40:37.018942Z,8,8,69.5,70,175,1750,67.0,70,3.07,67.2,70
2023-09-23T00:40:37.237745Z,8,8,69.4,70,175,1750,67.0,70,3.07,67.2,70
2023-09-23T00:40:38.065788Z,8,8,69.5,70,175,1750,66.9,70,3.07,67.1,70
2023-09-23T00:40:51.689243Z,8,8,69.4,70,175,1750,67.6,70,3.15,66.0,70
2023-09-23T00:40:51.954843Z,8,8,69.5,70,175,1750,67.6,70,3.15,66.0,70
2023-09-23T00:40:58.313533Z,8,8,69.5,70,177,1770,67.9,70,3.07,66.2,70
2023-09-23T00:40:59.282261Z,8,8,69.4,70,177,1770,67.8,70,3.07,66.1,70
2023-09-23T00:40:59.360307Z,8,8,69.4,70,177,1770,68.0,70,3.07,66.2,70
2023-09-23T00:41:00.344562Z,8,8,69.4,70,177,1770,67.8,70,3.07,66.1,70
2023-09-23T00:41:00.391526Z,8,8,69.4,70,177,1770,67.9,70,3.07,66.2,70
2023-09-23T00:41:20.248679Z,8,8,69.4,70,177,1770,67.2,70,3.05,67.9,70
2023-09-23T00:41:20.358137Z,8,8,69.4,70,177,1770,67.2,70,3.05,67.9,70
2023-09-23T00:41:21.295450Z,8,8,69.4,70,177,1770,67.2,70,3.05,68.1,70
2023-09-23T00:41:21.420430Z,8,8,69.4,70,177,1770,67.2,70,3.05,68.1,70
2023-09-23T00:41:39.137348Z,8,8,69.5,70,177,1770,66.7,70,3.07,66.9,70
2023-09-23T00:41:39.293581Z,8,8,69.5,70,177,1770,66.7,70,3.07,66.9,70
2023-09-23T00:41:40.199658Z,8,8,69.4,70,177,1770,66.7,70,3.07,66.7,70
2023-09-23T00:41:40.355894Z,8,8,69.4,70,177,1770,66.8,70,3.07,66.7,70
2023-09-25T23:51:49.435205Z,8,8,69.7,70,150,1500,70.0,70,3.02,71.2,70
2023-09-25T23:51:49.591517Z,8,8,69.6,70,150,1500,70.0,70,3.02,71.2,70
2023-09-25T23:51:50.466445Z,8,8,69.8,70,150,1500,70.0,70,3.02,71.2,70
2023-09-25T23:51:50.669523Z,8,8,69.6,70,150,1500,70.0,70,3.02,71.2,70
2023-09-25T23:51:51.513182Z,8,8,69.6,70,150,1500,70.0,70,3.02,71.1,70
2023-09-25T23:51:51.716288Z,8,8,69.7,70,150,1500,70.1,70,3.02,71.0,70
2023-09-25T23:52:16.252467Z,8,8,69.7,70,156,1560,70.4,70,3.0,68.6,70
2023-09-25T23:52:16.549290Z,8,8,69.7,70,156,1560,70.5,70,3.0,68.5,70
2023-09-25T23:52:17.299268Z,8,8,69.6,70,156,1560,70.4,70,3.0,68.5,70
2023-09-25T23:52:17.586850Z,8,8,69.6,70,156,1560,70.4,70,3.0,68.5,70
2023-09-25T23:52:18.352469Z,8,8,69.6,70,156,1560,70.4,70,3.0,68.6,70
2023-09-25T23:53:27.036066Z,8,8,69.7,70,167,1670,70.3,70,3.09,68.5,70
2023-09-25T23:53:27.145433Z,8,8,69.6,70,167,1670,70.2,70,3.09,68.6,70
2023-09-25T23:53:46.096756Z,8,8,69.8,70,168,1680,70.1,70,3.04,70.3,70
2023-09-25T23:53:46.143608Z,8,8,69.7,70,168,1680,70.2,70,3.04,70.3,70
2023-09-25T23:53:47.237237Z,8,8,69.8,70,168,1680,70.0,70,3.05,70.4,70
2023-09-25T23:53:47.346598Z,8,8,69.7,70,168,1680,70.1,70,3.05,70.4,70
2023-09-25T23:53:48.300128Z,8,8,69.7,70,168,1680,69.9,70,3.04,70.6,70
2023-09-25T23:53:48.378244Z,8,8,69.7,70,168,1680,69.9,70,3.04,70.6,70
2023-09-25T23:53:49.331250Z,8,8,69.6,70,168,1680,69.9,70,3.03,70.7,70
2023-09-25T23:53:49.424986Z,8,8,69.7,70,168,1680,69.9,70,3.03,70.6,70
2023-09-25T23:53:50.456049Z,8,8,69.6,70,168,1680,69.8,70,3.03,70.7,70
2023-09-25T23:53:50.471677Z,8,8,69.6,70,168,1680,69.8,70,3.03,70.8,70
2023-09-25T23:53:51.518694Z,8,8,69.7,70,168,1680,69.7,70,3.04,70.9,70
2023-09-25T23:53:52.565466Z,8,8,69.7,70,168,1680,69.8,70,3.03,70.8,70
2023-09-25T23:53:52.581104Z,8,8,69.7,70,168,1680,69.8,70,3.03,70.8,70
2023-09-25T23:53:53.612222Z,8,8,69.7,70,168,1680,69.6,70,3.03,70.8,70
2023-09-25T23:53:53.627866Z,8,8,69.7,70,168,1680,69.7,70,3.03,70.8,70
2023-09-25T23:53:54.658984Z,8,8,69.7,70,168,1680,69.6,70,3.03,70.8,70
2023-09-25T23:53:54.721401Z,8,8,69.7,70,168,1680,69.6,70,3.03,70.8,70
2023-09-25T23:55:09.652992Z,8,8,69.9,70,176,1760,69.5,70,3.05,68.0,70
2023-09-25T23:55:09.746736Z,8,8,69.9,70,176,1760,69.5,70,3.05,68.0,70
2023-09-25T23:55:10.777873Z,8,8,69.9,70,176,1760,69.4,70,3.05,68.0,70
2023-09-25T23:55:10.793497Z,8,8,69.8,70,176,1760,69.4,70,3.05,68.0,70
2023-09-25T23:55:40.472811Z,8,8,69.9,70,176,1760,68.9,70,3.02,70.6,70
2023-09-25T23:55:40.566482Z,8,8,69.9,70,176,1760,68.9,70,3.02,70.6,70
2023-09-25T23:55:41.519578Z,8,8,69.9,70,176,1760,68.9,70,3.02,70.6,70
2023-09-25T23:55:41.613340Z,8,8,69.9,70,176,1760,68.9,70,3.02,70.6,70
2023-09-25T23:55:42.566343Z,8,8,69.9,70,176,1760,68.9,70,3.02,70.5,70
2023-09-25T23:55:42.660000Z,8,8,69.9,70,176,1760,69.0,70,3.02,70.5,70
2023-09-25T23:56:43.118052Z,8,8,70.0,70,177,1770,68.7,70,3.04,69.3,70
2023-09-25T23:56:43.196194Z,8,8,70.1,70,177,1770,68.7,70,3.04,69.2,70
2023-09-25T23:56:44.164814Z,8,8,70.0,70,177,1770,68.7,70,3.04,69.2,70
2023-09-25T23:56:44.242933Z,8,8,70.0,70,177,1770,68.7,70,3.04,69.1,70
2023-09-25T23:57:21.228458Z,8,8,70.0,70,177,1770,69.3,70,3.0,69.0,70
2023-09-25T23:57:21.306578Z,8,8,69.9,70,177,1770,69.3,70,3.0,69.0,70
2023-09-25T23:57:22.275242Z,8,8,70.0,70,177,1770,69.3,70,3.0,69.2,70
2023-09-25T23:57:22.338995Z,8,8,70.0,70,177,1770,69.3,70,3.0,69.2,70
2023-09-25T23:57:23.370136Z,8,8,70.0,70,177,1770,69.4,70,3.0,69.3,70
2023-09-25T23:57:54.015020Z,8,8,70.0,70,177,1770,68.9,70,3.07,67.7,70
2023-09-25T23:57:54.140013Z,8,8,70.1,70,177,1770,68.9,70,3.07,67.7,70
2023-09-25T23:57:55.049484Z,8,8,70.0,70,178,1780,68.9,70,3.07,67.7,70
2023-09-25T23:57:55.174472Z,8,8,70.0,70,178,1780,68.9,70,3.07,67.6,70
2023-09-25T23:59:49.145444Z,8,8,70.1,70,182,1820,68.1,70,3.02,67.5,70
2023-09-25T23:59:49.411042Z,8,8,70.1,70,182,1820,68.2,70,3.01,67.6,70
2023-09-25T23:59:50.223377Z,8,8,70.2,70,182,1820,68.2,70,3.02,67.7,70
2023-09-25T23:59:50.457803Z,8,8,70.1,70,182,1820,68.2,70,3.02,67.7,70
2023-09-25T23:59:51.270149Z,8,8,70.1,70,181,1810,68.2,70,3.02,67.8,70
2023-09-25T23:59:51.520189Z,8,8,70.1,70,179,1790,68.2,70,3.02,67.8,70
2023-09-25T23:59:56.849949Z,8,8,70.1,70,178,1780,68.4,70,3.01,68.4,70
2023-09-25T23:59:57.537374Z,8,8,70.1,70,178,1780,68.4,70,3.01,68.6,70
2023-09-25T23:59:57.868765Z,8,8,70.1,70,178,1780,68.4,70,3.01,68.5,70
2023-09-25T23:59:58.649927Z,8,8,70.1,70,178,1780,68.4,70,3.01,68.7,70
2023-09-25T23:59:58.915521Z,8,8,70.1,70,178,1780,68.4,70,3.01,68.7,70
2023-09-26T00:00:35.947313Z,8,8,70.2,70,178,1780,69.3,70,3.06,67.3,70
2023-09-26T00:00:36.525366Z,8,8,70.1,70,178,1780,69.3,70,3.06,67.3,70
2023-09-26T00:00:36.994071Z,8,8,70.2,70,178,1780,69.2,70,3.06,67.3,70
2023-09-26T00:01:09.339583Z,8,8,70.2,70,178,1780,68.4,70,3.09,68.7,70
2023-09-26T00:01:09.698941Z,8,8,70.2,70,178,1780,68.3,70,3.09,68.7,70
2023-09-26T00:01:10.386388Z,8,8,70.2,70,179,1790,68.4,70,3.09,68.6,70
2023-09-26T00:01:10.745706Z,8,8,70.2,70,180,1800,68.4,70,3.09,68.5,70
2023-09-26T00:01:26.194875Z,8,8,70.2,70,180,1800,68.7,70,3.09,67.3,70
2023-09-26T00:01:26.538664Z,8,8,70.2,70,180,1800,68.7,70,3.09,67.3,70
2023-09-26T00:01:27.241715Z,8,8,70.3,70,181,1810,68.7,70,3.09,67.3,70
2023-09-26T00:01:27.585452Z,8,8,70.3,70,182,1820,68.7,70,3.09,67.2,70
2023-09-26T00:02:04.402976Z,8,8,70.3,70,182,1820,68.3,70,3.07,67.8,70
2023-09-26T00:02:04.449845Z,8,8,70.3,70,182,1820,68.3,70,3.07,67.8,70
2023-09-26T00:02:05.449747Z,8,8,70.3,70,182,1820,68.3,70,3.07,67.8,70
2023-09-26T00:02:05.512235Z,8,8,70.3,70,182,1820,68.4,70,3.07,67.7,70
2023-09-26T00:02:44.860774Z,8,8,70.3,70,182,1820,68.6,70,3.06,69.1,70
2023-09-26T00:02:44.892021Z,8,8,70.4,70,182,1820,68.5,70,3.06,69.1,70
2023-09-26T00:02:45.923158Z,8,8,70.3,70,182,1820,68.5,70,3.06,69.2,70
2023-09-26T00:02:45.970030Z,8,8,70.4,70,182,1820,68.6,70,3.06,69.2,70
2023-09-26T00:03:16.565657Z,8,8,70.3,70,182,1820,68.5,70,3.04,67.0,70
2023-09-26T00:03:16.612466Z,8,8,70.3,70,182,1820,68.4,70,3.04,66.9,70
2023-09-26T00:03:17.597012Z,8,8,70.3,70,182,1820,68.3,70,3.04,67.0,70
2023-09-26T00:03:17.628258Z,8,8,70.2,70,182,1820,68.4,70,3.04,67.0,70
2023-09-26T00:05:06.016908Z,8,8,70.3,70,182,1820,69.2,70,3.08,66.9,70
2023-09-26T00:05:06.766831Z,8,8,70.3,70,183,1830,69.1,70,3.08,66.8,70
2023-09-26T00:05:07.063665Z,8,8,70.3,70,184,1840,69.0,70,3.08,66.8,70
2023-09-26T00:05:51.270034Z,8,8,70.1,70,184,1840,68.5,70,2.99,67.2,70
2023-09-26T00:05:51.316921Z,8,8,70.2,70,184,1840,68.4,70,2.99,67.2,70
2023-09-26T00:05:52.316792Z,8,8,70.2,70,182,1820,68.4,70,2.99,67.2,70
2023-09-26T00:05:52.363707Z,8,8,70.2,70,182,1820,68.3,70,2.99,67.2,70
2023-09-26T00:06:33.634261Z,8,8,70.2,70,182,1820,67.8,70,2.98,68.5,70
2023-09-26T00:06:33.697544Z,8,8,70.2,70,182,1820,67.8,70,2.98,68.5,70
2023-09-26T00:06:34.681787Z,8,8,70.1,70,180,1800,67.8,70,2.98,68.5,70
2023-09-26T00:06:34.759857Z,8,8,70.1,70,180,1800,67.8,70,2.98,68.5,70
2023-09-26T00:06:46.338600Z,8,8,70.2,70,180,1800,67.8,70,3.05,67.9,70
2023-09-26T00:06:46.354204Z,8,8,70.1,70,180,1800,67.8,70,3.05,67.9,70
2023-09-26T00:06:47.400967Z,8,8,70.2,70,180,1800,67.9,70,3.05,67.8,70
2023-09-26T00:06:48.463289Z,8,8,70.1,70,177,1770,67.9,70,3.05,67.6,70
2023-09-26T00:06:48.510220Z,8,8,70.2,70,177,1770,67.9,70,3.05,67.6,70
2023-09-26T00:07:43.085611Z,8,8,70.1,70,177,1770,67.7,70,3.04,68.7,70
2023-09-26T00:07:43.179356Z,8,8,70.1,70,177,1770,67.7,70,3.04,68.6,70
2023-09-26T00:07:44.147999Z,8,8,70.1,70,177,1770,67.6,70,3.04,68.5,70
2023-09-26T00:07:44.226122Z,8,8,70.1,70,177,1770,67.7,70,3.04,68.5,70
2023-09-26T00:08:36.481966Z,8,8,70.1,70,177,1770,68.1,70,3.0,68.4,70
2023-09-26T00:08:36.528791Z,8,8,70.1,70,177,1770,68.1,70,3.0,68.4,70
2023-09-26T00:08:37.544351Z,8,8,70.2,70,176,1760,68.1,70,3.0,68.5,70
2023-09-26T00:08:37.591145Z,8,8,70.0,70,176,1760,68.1,70,3.0,68.5,70
2023-09-26T00:10:28.908684Z,8,8,70.1,70,178,1780,67.9,70,2.97,66.7,70
2023-09-26T00:10:29.783552Z,8,8,70.2,70,178,1780,67.9,70,2.98,66.8,70
2023-09-26T00:10:29.955443Z,8,8,70.1,70,178,1780,67.8,70,2.98,66.7,70
2023-09-26T00:11:00.251475Z,8,8,70.1,70,177,1770,67.5,70,3.02,66.6,70
2023-09-26T00:11:00.438955Z,8,8,70.1,70,177,1770,67.7,70,3.02,66.6,70
2023-09-26T00:11:01.298240Z,8,8,70.2,70,177,1770,67.6,70,3.02,66.6,70
2023-09-26T00:11:01.485722Z,8,8,70.1,70,177,1770,67.7,70,3.02,66.5,70
2023-09-26T00:11:35.362987Z,8,8,70.1,70,177,1770,67.4,70,3.05,68.2,70
2023-09-26T00:11:36.097209Z,8,8,70.1,70,177,1770,67.3,70,3.05,68.2,70
2023-09-26T00:11:36.472243Z,8,8,70.1,70,177,1770,67.4,70,3.05,68.3,70
2023-09-26T00:11:37.300277Z,8,8,70.1,70,177,1770,67.4,70,3.05,68.2,70
2023-09-26T00:11:37.534638Z,8,8,70.1,70,177,1770,67.4,70,3.05,68.2,70
2023-09-26T00:12:12.147742Z,8,8,70.0,70,177,1770,67.4,70,3.07,66.9,70
2023-09-26T00:12:12.335149Z,8,8,70.0,70,177,1770,67.3,70,3.07,66.9,70
2023-09-26T00:12:13.210131Z,8,8,70.0,70,177,1770,67.3,70,3.07,67.0,70
2023-09-26T00:12:13.381992Z,8,8,70.1,70,177,1770,67.3,70,3.07,67.0,70
2023-09-26T00:13:03.720135Z,8,8,69.9,70,177,1770,67.0,70,3.01,66.8,70
2023-09-26T00:13:04.501298Z,8,8,69.8,70,177,1770,67.0,70,3.01,66.9,70
2023-09-26T00:13:04.782489Z,8,8,69.9,70,177,1770,67.0,70,3.01,67.0,70
2023-09-26T00:13:05.629978Z,8,8,70.0,70,177,1770,67.0,70,3.01,67.1,70
2023-09-26T00:14:52.176128Z,8,8,69.7,70,177,1770,67.8,70,3.08,67.3,70
2023-09-26T00:14:52.269872Z,8,8,69.7,70,177,1770,67.7,70,3.08,67.3,70
2023-09-26T00:14:53.222967Z,8,8,69.7,70,178,1780,67.6,70,3.08,67.4,70
2023-09-26T00:14:53.316631Z,8,8,69.7,70,178,1780,67.7,70,3.08,67.3,70
2023-09-26T00:15:50.478918Z,8,8,69.8,70,178,1780,66.7,70,3.01,67.8,70
2023-09-26T00:15:50.494472Z,8,8,69.8,70,178,1780,66.8,70,3.01,67.8,70
2023-09-26T00:15:51.497671Z,8,8,69.7,70,178,1780,66.8,70,3.0,67.9,70
2023-09-26T00:15:51.544540Z,8,8,69.7,70,178,1780,66.9,70,3.0,67.9,70
2023-09-26T00:15:52.544432Z,8,8,69.8,70,178,1780,66.9,70,3.0,68.1,70
2023-09-26T00:15:52.669420Z,8,8,69.7,70,178,1780,66.9,70,3.0,68.0,70
2023-09-26T00:16:23.120825Z,8,8,69.7,70,178,1780,68.4,70,2.98,66.1,70
2023-09-26T00:16:23.231398Z,8,8,69.8,70,178,1780,68.4,70,2.98,66.0,70
2023-09-26T00:16:24.184833Z,8,8,69.7,70,176,1760,68.5,70,2.98,65.9,70
2023-09-26T00:16:24.309915Z,8,8,69.8,70,176,1760,68.5,70,2.98,66.1,70
2023-09-26T00:16:39.150046Z,8,8,69.8,70,176,1760,68.2,70,3.02,67.3,70
2023-09-26T00:16:39.962453Z,8,8,69.7,70,176,1760,68.0,70,3.02,67.5,70
2023-09-26T00:16:40.212424Z,8,8,69.8,70,176,1760,68.1,70,3.02,67.4,70
2023-09-26T00:17:32.277719Z,8,8,69.7,70,176,1760,67.3,70,3.07,67.5,70
2023-09-26T00:17:32.730793Z,8,8,69.7,70,176,1760,67.3,70,3.07,67.6,70
2023-09-26T00:17:33.324476Z,8,8,69.8,70,176,1760,67.3,70,3.07,67.6,70
2023-09-26T00:17:33.797508Z,8,8,69.8,70,176,1760,67.3,70,3.07,67.7,70
2023-09-26T00:18:23.055424Z,8,8,69.7,70,176,1760,67.4,70,3.13,67.4,70
2023-09-26T00:18:23.602336Z,8,8,69.8,70,176,1760,67.3,70,3.13,67.5,70
2023-09-26T00:18:24.102260Z,8,8,69.7,70,177,1770,67.3,70,3.13,67.5,70
2023-09-26T00:18:24.649077Z,8,8,69.8,70,178,1780,67.2,70,3.13,67.6,70
2023-09-26T00:18:41.960665Z,8,8,69.7,70,178,1780,66.8,70,3.06,67.0,70
2023-09-26T00:18:42.773036Z,8,8,69.7,70,178,1780,66.7,70,3.06,66.8,70
2023-09-26T00:18:43.101167Z,8,8,69.7,70,178,1780,66.7,70,3.06,66.8,70
2023-09-26T00:18:43.822451Z,8,8,69.7,70,178,1780,66.7,70,3.06,66.8,70
2023-09-26T00:19:19.637259Z,8,8,69.9,70,178,1780,66.5,70,3.02,67.9,70
2023-09-26T00:19:20.074629Z,8,8,69.7,70,178,1780,66.5,70,3.02,68.0,70
2023-09-26T00:19:20.699636Z,8,8,69.6,70,178,1780,66.6,70,3.02,68.1,70
2023-09-26T00:19:21.105916Z,8,8,69.6,70,178,1780,66.6,70,3.02,68.1,70
2023-09-26T00:19:55.459970Z,8,8,69.6,70,178,1780,67.3,70,3.0,66.1,70
2023-09-26T00:19:56.038041Z,8,8,69.6,70,178,1780,67.2,70,3.0,66.2,70
2023-09-26T00:19:56.506731Z,8,8,69.7,70,177,1770,67.2,70,3.0,66.2,70
2023-09-26T00:19:57.084912Z,8,8,69.6,70,177,1770,67.1,70,3.0,66.2,70
2023-09-26T00:21:31.568422Z,8,8,69.5,70,178,1780,67.0,70,3.11,66.1,70
2023-09-26T00:21:32.162110Z,8,8,69.4,70,179,1790,67.0,70,3.11,66.0,70
2023-09-26T00:21:32.615198Z,8,8,69.4,70,180,1800,67.1,70,3.11,66.0,70
2023-09-26T00:21:56.430211Z,8,8,69.5,70,180,1800,67.0,70,3.15,67.4,70
2023-09-26T00:21:56.851963Z,8,8,69.5,70,180,1800,67.0,70,3.15,67.5,70
2023-09-26T00:21:57.476968Z,8,8,69.4,70,182,1820,66.9,70,3.15,67.5,70
2023-09-26T00:21:57.883180Z,8,8,69.5,70,183,1830,67.0,70,3.15,67.6,70
2023-09-26T00:22:43.597662Z,8,8,69.4,70,183,1830,66.9,70,2.97,66.9,70
2023-09-26T00:22:43.941303Z,8,8,69.4,70,183,1830,66.9,70,2.97,67.0,70
2023-09-26T00:22:44.628804Z,8,8,69.4,70,181,1810,66.9,70,2.97,67.0,70
2023-09-26T00:22:57.287410Z,8,8,69.4,70,177,1770,66.6,70,3.05,68.1,70
2023-09-26T00:22:57.849928Z,8,8,69.5,70,177,1770,66.7,70,3.04,68.1,70
2023-09-26T00:22:58.318550Z,8,8,69.4,70,177,1770,66.6,70,3.04,68.1,70
2023-09-26T00:22:58.896702Z,8,8,69.4,70,177,1770,66.6,70,3.04,68.3,70
2023-09-26T00:22:59.365385Z,8,8,69.4,70,177,1770,66.6,70,3.04,68.2,70
2023-09-26T00:23:44.445472Z,8,8,69.4,70,173,1730,67.7,70,3.07,67.8,70
2023-09-26T00:23:44.492371Z,8,8,69.5,70,173,1730,67.8,70,3.07,67.9,70
2023-09-26T00:23:45.492263Z,8,8,69.4,70,173,1730,67.8,70,3.07,67.9,70
2023-09-26T00:23:45.539134Z,8,8,69.5,70,173,1730,67.8,70,3.07,68.0,70
2023-09-26T00:24:18.176693Z,8,8,69.5,70,173,1730,67.0,70,3.09,66.0,70
2023-09-26T00:24:18.457911Z,8,8,69.5,70,173,1730,67.0,70,3.09,66.0,70
2023-09-26T00:24:19.223473Z,8,8,69.4,70,173,1730,67.0,70,3.09,66.0,70
2023-09-26T00:24:19.520299Z,8,8,69.4,70,174,1740,67.1,70,3.09,66.0,70
2023-09-26T00:25:04.878283Z,8,8,69.5,70,175,1750,66.8,70,3.14,67.3,70
2023-09-26T00:25:04.925822Z,8,8,69.5,70,175,1750,66.9,70,3.14,67.3,70
2023-09-26T00:25:39.523339Z,8,8,69.5,70,177,1770,66.9,70,3.12,67.4,70
2023-09-26T00:25:39.804559Z,8,8,69.5,70,178,1780,66.9,70,3.12,67.3,70
2023-09-26T00:25:40.585754Z,8,8,69.5,70,181,1810,66.9,70,3.12,67.4,70
2023-09-26T00:26:24.889511Z,8,8,69.5,70,180,1800,67.0,70,3.0,66.6,70
2023-09-26T00:26:25.201962Z,8,8,69.5,70,180,1800,67.0,70,3.0,66.7,70
2023-09-26T00:26:25.936576Z,8,8,69.4,70,179,1790,67.0,70,3.0,66.7,70
2023-09-26T00:26:59.802923Z,8,8,69.4,70,179,1790,67.2,70,3.05,66.1,70
2023-09-26T00:26:59.865419Z,8,8,69.5,70,179,1790,67.3,70,3.05,66.1,70
2023-09-26T00:27:00.849713Z,8,8,69.4,70,179,1790,67.2,70,3.05,66.1,70
2023-09-26T00:27:00.912198Z,8,8,69.4,70,179,1790,67.2,70,3.05,66.1,70
2023-09-26T00:27:33.615242Z,8,8,69.5,70,179,1790,67.0,70,3.03,68.4,70
2023-09-26T00:27:33.662111Z,8,8,69.4,70,179,1790,67.0,70,3.03,68.4,70
2023-09-26T00:27:34.646406Z,8,8,69.4,70,179,1790,66.9,70,3.03,68.4,70
2023-09-26T00:27:34.708881Z,8,8,69.4,70,179,1790,66.9,70,3.03,68.4,70
2023-09-26T00:28:10.897092Z,8,8,69.3,70,179,1790,66.5,70,3.01,66.2,70
2023-09-26T00:28:11.506380Z,8,8,69.5,70,179,1790,66.6,70,3.01,66.2,70
2023-09-26T00:28:11.959479Z,8,8,69.3,70,179,1790,66.5,70,3.01,66.3,70
2023-09-26T00:28:12.553157Z,8,8,69.4,70,179,1790,66.6,70,3.01,66.2,70
2023-09-26T00:29:03.520824Z,8,8,69.3,70,181,1810,67.1,70,3.0,66.0,70
2023-09-26T00:29:03.958368Z,8,8,69.2,70,181,1810,67.0,70,3.0,66.0,70
2023-09-26T00:29:04.567610Z,8,8,69.4,70,181,1810,67.0,70,3.0,66.0,70
2023-09-26T00:29:05.005038Z,8,8,69.2,70,180,1800,66.9,70,3.0,66.0,70
2023-09-26T00:29:42.400733Z,8,8,69.3,70,180,1800,66.7,70,2.93,66.3,70
2023-09-26T00:29:43.307090Z,8,8,69.3,70,179,1790,66.7,70,2.93,66.3,70
2023-09-26T00:29:43.557083Z,8,8,69.3,70,179,1790,66.8,70,2.93,66.2,70
2023-09-26T00:29:50.886343Z,8,8,69.3,70,179,1790,67.2,70,2.97,65.6,70
2023-09-26T00:29:51.698833Z,8,8,69.3,70,178,1780,67.2,70,2.97,65.7,70
2023-09-26T00:29:51.948811Z,8,8,69.3,70,177,1770,67.1,70,2.97,65.8,70
2023-09-26T00:30:00.089379Z,8,8,69.3,70,176,1760,67.5,70,3.01,66.3,70
2023-09-26T00:30:00.401845Z,8,8,69.3,70,176,1760,67.5,70,3.01,66.3,70
2023-09-26T00:30:01.136154Z,8,8,69.4,70,176,1760,67.5,70,3.01,66.4,70
2023-09-26T00:30:01.482196Z,8,8,69.3,70,176,1760,67.5,70,3.01,66.4,70
2023-09-26T00:30:28.902206Z,8,8,69.3,70,176,1760,67.1,70,2.99,67.2,70
2023-09-26T00:30:29.542755Z,8,8,69.3,70,176,1760,67.1,70,2.99,67.1,70
2023-09-26T00:30:29.964507Z,8,8,69.4,70,175,1750,67.0,70,2.99,67.1,70
2023-09-26T00:30:30.605142Z,8,8,69.4,70,175,1750,67.0,70,2.99,67.0,70
2023-09-26T00:30:53.775654Z,8,8,69.3,70,175,1750,66.6,70,3.05,65.6,70
2023-09-26T00:30:53.838147Z,8,8,69.3,70,175,1750,66.5,70,3.05,65.6,70
2023-09-26T00:30:54.822375Z,8,8,69.3,70,175,1750,66.6,70,3.05,65.6,70
2023-09-26T00:30:54.884926Z,8,8,69.3,70,175,1750,66.5,70,3.05,65.7,70
2023-09-26T00:31:52.851350Z,8,8,69.4,70,175,1750,67.4,70,3.11,66.2,70
2023-09-26T00:31:53.368340Z,8,8,69.3,70,176,1760,67.4,70,3.11,66.3,70
2023-09-26T00:31:53.883984Z,8,8,69.3,70,176,1760,67.5,70,3.11,66.3,70
2023-09-26T00:32:15.587852Z,8,8,69.3,70,176,1760,67.0,70,3.03,68.2,70
2023-09-26T00:32:15.978458Z,8,8,69.3,70,176,1760,67.0,70,3.03,68.2,70
2023-09-26T00:32:16.681486Z,8,8,69.3,70,176,1760,67.0,70,3.03,68.2,70
2023-09-26T00:32:17.025198Z,8,8,69.2,70,176,1760,67.0,70,3.03,68.2,70
2023-09-26T00:32:38.700922Z,8,8,69.3,70,176,1760,67.2,70,3.05,66.0,70
2023-09-26T00:32:39.216494Z,8,8,69.4,70,176,1760,67.1,70,3.05,66.0,70
2023-09-26T00:32:39.747733Z,8,8,69.3,70,176,1760,67.2,70,3.05,66.0,70
2023-09-26T00:32:40.263301Z,8,8,69.4,70,176,1760,67.2,70,3.05,66.0,70
2023-09-26T00:33:09.959031Z,8,8,69.3,70,176,1760,67.1,70,3.04,68.0,70
2023-09-26T00:33:10.240337Z,8,8,69.4,70,176,1760,67.1,70,3.04,67.9,70
2023-09-26T00:33:10.990203Z,8,8,69.4,70,176,1760,67.0,70,3.04,67.8,70
2023-09-26T00:33:11.302718Z,8,8,69.3,70,176,1760,67.1,70,3.04,67.8,70
2023-09-26T00:33:47.039684Z,8,8,69.3,70,176,1760,66.7,70,3.06,66.6,70
2023-09-26T00:33:47.898966Z,8,8,69.3,70,176,1760,66.6,70,3.06,66.7,70
2023-09-26T00:33:48.086368Z,8,8,69.3,70,176,1760,66.6,70,3.06,66.6,70
2023-09-26T00:33:48.931438Z,8,8,69.4,70,176,1760,66.6,70,3.06,66.6,70
2023-09-26T00:33:49.121218Z,8,8,69.3,70,176,1760,66.7,70,3.06,66.6,70
2023-09-26T00:34:16.842252Z,8,8,69.3,70,176,1760,67.6,70,3.07,66.8,70
2023-09-26T00:34:17.482731Z,8,8,69.4,70,176,1760,67.7,70,3.07,66.8,70
2023-09-26T00:34:17.889016Z,8,8,69.3,70,176,1760,67.7,70,3.07,66.7,70
2023-09-26T00:34:18.576443Z,8,8,69.3,70,176,1760,67.6,70,3.07,66.7,70
2023-09-26T00:34:18.951536Z,8,8,69.3,70,176,1760,67.6,70,3.07,66.6,70
2023-09-26T00:35:43.119959Z,8,8,69.3,70,178,1780,67.6,70,3.05,68.2,70
2023-09-26T00:35:43.152606Z,8,8,69.3,70,178,1780,67.5,70,3.05,68.0,70
2023-09-26T00:35:44.153104Z,8,8,69.2,70,178,1780,67.6,70,3.05,68.1,70
2023-09-26T00:35:44.168760Z,8,8,69.2,70,178,1780,67.6,70,3.05,68.1,70
2023-09-26T00:36:22.132224Z,8,8,69.2,70,178,1780,66.4,70,3.06,66.4,70
2023-09-26T00:36:22.147848Z,8,8,69.2,70,178,1780,66.4,70,3.06,66.5,70
2023-09-26T00:36:23.178994Z,8,8,69.2,70,178,1780,66.5,70,3.06,66.6,70
